1973,ডঃ মোঃ আব্দুল মতিন,প্রফেসর,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1974,ডঃ  মোঃ কামরুল ইসলাম,প্রফেসর,যন্ত্রকৌশল বিভাগ
1975,জনাব মোঃ আলী আশরাফ,সহযোগী প্রফেসর,গণিত বিভাগ
1976,জনাব ফারুক আহমেদ উল্লাহ খান,সহযোগী প্রফেসর,স্থাপত্য বিভাগ
1977,মিসেস খালেদা রশীদ,সহযোগী প্রফেসর,স্থাপত্য বিভাগ
1978,"(আই,এফ,সি,ডি,আর) 
ডঃ এ,কে,এম, নুরুল আমিন",সহযোগী অধ্যাপক,ইন্ডাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
1979,ডঃ কাজী মহি উদ্দিন আহম্মেদ,সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1980,ডঃ এ.কে.এম. সদরুল ইসলাম,সহযোগী প্রফেসর,যন্ত্রকৌশল বিভাগ
1981,ডঃ আহসান আলী খান,সহযোগী প্রফেসর,ইন্ডাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
1982,ডঃ মোঃ শহীদুল আমিন,সহযোগী অধ্যাপক,স্থাপত্য বিভাগ
1983,ডঃ এম.এম. শহিদুল হাসান,সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1984,ডঃ এ.এ. মোঃ রেজাউল হক,সহযোগী অধ্যাপক,বস্তু ও ধাতব কৌশল বিভাগ
1985,"ডঃ এস,এস লুৎফুল কবীর",সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1986,সভাপতি,বাংলাদেশ ইনষ্টিটিউট অব ইন্ঞ্জিনিয়ার্স ঢাকা,অন্যান্য
1987,ডঃ এবিএম সিদ্দিক হোসেন,প্রধান,কম্পিউটার সায়েন্স এন্ড ইঞ্জিনিয়ারিং কৌশল বিভাগ
1988,জনাব মীর ওয়াহাজ উদ্দিন,প্রধান,যন্ত্রকৌশল বিভাগ
1989,ডঃ মোঃ আঃ আকন্দ,প্রফেসর,যন্ত্রকৌশল বিভাগ
1768,ডঃ আ. খ. ম. মাহফুজুর রহমান খান,সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1789,ডঃ মোঃ শামিমউজ্জামান,সহযোগী প্রফেসর,পুরকৌশল বিভাগ
1794,ডঃ আঃ বাতেন খাঁন,"সদস্য,আনবিক শক্তি কমিশন",অন্যান্য
1797,ডঃ মোঃ আবদুল হান্নান,প্রফেসর,পানি সম্পদ কৌশল বিভাগ
1809,ডঃ মোঃ মিজানুর রহমান,পরিচালক,উপদেশ প্রসারণ ও গবেষণা কার্যক্রম পরিদপ্তর
1954,ডঃ মোঃ মনোয়ারুর ইসলাম,সহযোগী অধ্যাপক,রসায়ন বিভাগ
1990,ডঃ মোঃ ইখতিয়াজ হোসেন,প্রফেসর,যন্ত্রকৌশল বিভাগ
1991,"জনাব আ,ফ,ম, আবদুর রউফ",সহযোগী প্রফেসর,পুরকৌশল বিভাগ
1992,"জনাব এ,এস,এম,মাহবুবু উন নবী",সহযোগী অধ্যাপক,"নগর ও অঞ্চল
জনাব ফারুক আহমেদ উল্লাহ খান"
1993,ডঃ আহসান কবির,সহযোগী অধ্যাপক,পুরকৌশল বিভাগ
1994,ডঃ এ.কে.এম. সদরুল ইসলাম,সহযোগী অধ্যাপক,যন্ত্রকৌশল বিভাগ
1995,"ডঃ এস,এস পুৎফুল কবীর",সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1996,"ডঃ এ, এফ, এম আনোয়ারুল হক",প্রধান,ইন্ড্রাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
1997,ডঃ মোঃ শামসুল আলম,প্রধান,কম্পিউটার সায়েন্স এন্ড ইঞ্জিনিয়ারিং বিভাগ
1998,"ডঃ এ, বি, এম, সিদ্দিক হোসেন",প্রধান,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1999,ডঃ মোঃ মহাফিজুল হক,প্রধান,বস্তু ও ধাতব কৌশল বিভাগ
2000,ডঃ তফাজ্জল হোসেন,প্রধান,পদার্থ বিজ্ঞান বিভাগ
2001,"ডঃ এ, এম, এম, সফিউল্লাহ",প্রধান,পুরকৌশল বিভাগ
2002,জনাব আবু হায়দার ইমাম উদ্দীন,প্রধান,স্থাপত্য বিভাগ
2003,ডঃ ইজাজ হোসেন,প্রধান,পেট্রোলিয়াম এন্ড মেনারেল রিসোর্স ইঞ্জিনিয়ারিং
2004,"ডঃ এ, এম, আজিজ উল হক",প্রফেসর,যন্ত্রকৌশল বিভাগ
2005,ডঃ মোঃ শামীম উজ জামান বসুনিয়া,প্রফেসর,পুরকৌশল বিভাগ
2006,ডঃ মোঃ মিজানুর রহমান,প্রফেসর,ইন্ড্রাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
2007,ডঃ এম ফিরোজ আহমেদ,প্রফেসর,পুরকৌশল বিভাগ
2008,ডঃ মোঃ ওয়াহাজ উদ্দিন,প্রফেসর,যন্ত্রকৌশল বিভাগ
2009,ডঃ মোঃ মোহর আলী বেপারি,প্রফেসর,বস্তু ও ধাতব কৌশল বিভাগ
2010,ডঃ গাজী মোঃ খলিল,প্রফেসর,নৌযান ও নৌযন্ত্র কৌশল বিভাগ
2011,"ডঃ এ, এ, মোঃ রেজাউল হক",প্রফেসর,বস্তু ও ধাতব কৌশল বিভাগ
2012,ডঃ মোঃ মমিনুল হক,রিসার্চ প্রফেসর,রসায়ন বিভাগ
2013,"ডঃ এ, কে, এম, সদরুল ইসলাম",প্রফেসর,যন্ত্র কৌশল বিভাগ
2014,ডঃ মোঃ নছরুল হক,প্রফেসর,বস্তু ও ধাতব কৌশল বিভাগ
2015,ডঃ এ এস এম আবদুল কাইয়ুম,সহযোগী অধ্যাপক,নগর ও অঞ্চল পরিকল্পনা বিভাগ
2016,ডঃ এস এম লুৎফুল কবীর,সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
2017,ডঃ মাগলুব আল নূর,সহযোগী অধ্যাপক,যন্ত্রকৌশল বিভাগ
2018,জনাব আব্দুর রহিম,সহযোগী অধ্যাপক,নৌযান ও নৌযন্ত্র কৌশল বিভাগ
2019,ডঃ এম মাইনুল হক,গবেষণা সহযোগী অধ্যাপক,ইনষ্টিটিউট অফ এপ্রোপ্রিয়েট টেকনোলজি বিভাগ
2020,ডঃ মোঃ আব্দুল মতিন,সহযোগী অধ্যাপক,পানি সম্পদ কৌশল বিভাগ
2021,ডঃ মোঃ হাবিবুর রহমান,সহযোগী অধ্যাপক,পুরকৌশল বিভাগ
2022,পরিচালক,"লাইব্রেরীয়ান,কেন্দ্রীয় লাইব্রেরী",অন্যান্য
2023,ডঃ মোঃ গোলাম রহমান,ডীন,স্থাপত্য ও পরিকল্পনা অনুষদ
2024,"ডঃ ইঞ্জিঃ এম, আনোয়ারুল য়াজীম",প্রফেসর,ইন্ড্রাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
2025,ডঃ মুহাম্মদ জাকের উল্লাহ,প্রফেসর,গণিত বিভাগ
2026,মোঃ খোরশেদ আলম,প্রফেসর,পানি সম্পদ কৌশল বিভাগ
2027,ডঃ মোঃ খায়রুল এনাম,প্রফেসর,স্থাপত্য বিভাগ
2028,ডঃ মোঃ নজরুল ইসলাম,গবেষণা প্রফেসর,ইনষ্টিটিউট অফ এপ্রোপ্রিয়েট টেকনোলজি বিভাগ
1827,"Mr. S. M. Mazharul Haq
Dr. A. M. Zahoorul Haq",Professor,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1829,"Dr. S. H. K. Yusufzai
Dr. Abul Hasnat
Mr. M. Kabiruddin
Dr. M. Azizul Islam
Dr. V. G. Desa",Head,যন্ত্রকৌশল বিভাগ
1835,"ডঃ এ, এম, আজিজ-উল-হক",ডীন,যন্ত্রকৌশল বিভাগ
1838,"ডঃ কে, ইখতিয়ার ওমর",প্রধান,কেমিকৌশল বিভাগ
1843,"ডঃ এ, এস, ওয়াইস কারনী",প্রফেসর,বস্তু ও ধাতব কৌশল বিভাগ
1846,লাইব্রেরীয়ান,কেন্দ্রীয় লাইব্রেরী,অন্যান্য
2029,"ডঃ আ, ফ,ম, আবদুর রউফ",সহযোগী অধ্যাপক,পুরকৌশল বিভাগ
2030,জনাব ফারুক আমেদ উল্লাহ খান,সহযোগী অধ্যাপক,নগর ও অঞ্চল পরিকল্পনা বিভাগ
2031,ডঃ মুঃ রিজওয়ান খান,সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
2032,ডঃ মোহাম্মদ আলী চৌধুরী,সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
2033,ডঃ মোঃ রুহুল আমীন সরকার,সহযোগী অধ্যাপক,ইন্ড্রাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
2034,ডঃ মোঃ কায়কোবাদ,সহযোগী অধ্যাপক,কম্পিউটার সায়েন্স এন্ড ইঞ্জিনিয়ারিং বিভাগ
2035,ডঃ এ বি এম সিদ্দিক হোসেন,ডীন,"তড়িৎ ও ইলেক ট্রনিক কৌশল
ডঃ এবিএম সিদ্দিক হোসেন"
2036,জনাব নাজমুল করিম,প্রধান,মানবিক বিভাগ
2037,ডঃ সৈয়দ ফাজলে রহমান,প্রফেসর,তড়িৎ ও ইলেক ট্রনিক কৌশল বিভাগ
2038,ডঃ আলমগীর মুজিবুল হক,প্রফেসর,পুর কৌশল বিভাগ
2039,"ডঃ আ,খ, ম, আবদুল কাদের",প্রফেসর,কেমিকৌশল বিভাগ
2040,"ডঃ এ,কে,এম জহির উদ্দিন চৌধুরী",রিসার্চ প্রফেসর,"আই,এফ,সি,ডি,আর"
2041,ডঃ মোঃ মোজ্জামেল হক,রিসার্চ সহযোগী অধ্যাপক,"আ ই, এফ, সি, ডি, আর"
2042,ডঃ শহিদুল ইসলাম খান,সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
2043,ডঃ এম.এম. শহিদুল হাসান,সহযোগী অধ্যাপক,তড়িৎ ও ইলেক ট্রনিক কৌশল বিভাগ
2044,"ডঃ এস, এ, মোহিত",সহযোগী অধ্যাপক,নগর ও অঞ্চল পরিকল্পনা বিভাগ
2045,লাইব্রেরীয়ান,লাইব্রেরীয়ান,অন্যন্য
2046,জনাব মোঃ খবীরুল এনাম,ডীন,স্থাপত্য ও পরিকল্পনা অনুষদ
2047,"বাপ্রবি, ঢাকা।
ডঃ মোঃ আলী মূর্তুজা",ডীন,পুর কৌশল অনুষদ
2048,ডঃ মোঃ খোরশেদ আলম,প্রধান,পানি সম্পদ কৌশল বিভাগ
2049,ডঃ কে ইখতিয়ার ওমর,প্রধান,পেট্রোলিয়াম এন্ড মিনারেল রিসোর্সেস ইঞ্জিঃ বিভাগ
2050,ডঃ সোহরাব উদ্দিন আহামেদ,প্রফেসর,পুরকৌশল বিভাগ
2051,"ডঃ এ,এম আজিজ উল হক",প্রফেসর,যন্ত্রকৌশল বিভাগ
2052,ডঃ অালমগীর মুহিবুল হক,প্রফেসর,পুরকৌশল বিভাগ
2053,"ডঃ আ, খ, ম, আবদুল কদের",প্রফেসর,কেমিকৌশল বিভাগ
2054,"ডঃ এ, কে, এম, জহির উদ্দিন চৌধুরী",প্রফেসর,"আই,এফ,সি,ডি,আর"
2055,ডঃ মোঃ সবদার অালী,প্রফেসর,কেমি কৌশল বিভাগ
2056,জনাব মোঃ অালী আশরাফ,সহযোগী অধ্যাপক,গনিত বিভাগ
2057,জনাব অাজমল হায়াত আহমেদ,সহযোগী অধ্যাপক,নগর ও অঞ্চল পরিকল্পনা বিভাগ
2058,জনাব ফারুখ আহমেদ উল্লাহ খান,সহযোগী অধ্যাপক,স্থাপত্য বিভাগ
2059,ডঃ  মোঃ মনিমুল হক,সহযোগী প্রফেসর,রসায়ন বিভাগ
2060,ডঃ মোঃ মোজাম্মেল হক,রিসার্চসহযোগী অধ্যাপক,"আই,এফ,সি,ডি,আর"
2061,ডঃ মোঃ মাজহারুল হক,সহযোগী প্রফেসর,পুরকৌশল বিভাগ
2062,ডঃ মোঃ সাদিকুল বারী,সহযোগী প্রফেসর,নৌযান ও নৌযন্ত্র কৌশল বিভাগ
2063,জনাব খবীরুল হক চৌধুরী,সহযোগী প্রফেসর,নৌযান ও নৌযন্ত্র কৌশল বিভাগ
2064,ডঃ  মোঃ নছরুল হক,সহযোগী প্রফেসর,বস্তু ও ধাতব কৌশল বিভাগ
2065,ডঃ স্বপন কুমার দে,সহযোগী প্রফেসর,নৌযান ও নৌযন্ত্র কৌশল বিভাগ
2066,ডঃ তাইফুর আহমেদ চৌধুরী,সহযোগী প্রফেসর,তড়িৎ ও ইলেক ট্রনিক কৌশল বিভাগ
2067,ডঃ মোঃ মুজিবুর রহমান,সহযোগী প্রফেসর,পুরকৌশল বিভাগ
2068,ডঃ আবদুল মোক্তাদির,সহযোগী প্রফেসর,পুরকৌশল বিভাগ
2069,ডঃ সৈয়দ ফখরুল আমিন,সহযোগী প্রফেসর,পুরকৌশল বিভাগ
2143,ডঃ এ এফ এম আনওয়ারুল হক,প্রফেসর,ইন্ডাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
2144,ডঃ মোঃ কামরুল ইসলাম,প্রফেসর,যন্ত্র কৌশল বিভাগ
2145,ডঃ মোঃ আঃ রাজ্জাক আকন্দ,প্রফেসর,যন্ত্র কৌশল বিভাগ
2146,ডঃ মোহর আলী,প্রফেসর,ধাতব কৌশল বিভাগ
2147,ডঃ মোঃ ইমতিয়াজ হোসেন,প্রফেসর,যন্ত্র কৌশল বিভাগ
1737,ডঃ মোঃ সিরাজুল ইসলাম,সহযোগী প্রফেসর,ধাতব কৌশল বিভাগ
1738,জনাব শাহ আলম জহির উদ্দিন,"অতিরিক্ত প্রধান স্থপতি,বাংলাদেশ সরকার",অন্যান্য
1740,"ডঃ এ, এম, আজিজ-উল হক",সহযোগী প্রফেসর,যন্ত্রকৌশল বিভাগ
1743,ডঃ সিরাজুল ইসলাম,সহযোগীপ্রফেসর,ধাতবকৌশল বিভাগ
1749,জনাব মোঃ হাবিবুর রহমান,সহযোগীপ্রফেসর,স্থাপত্য বিভাগ
1755,ডঃ সবমসুদ্দিন আহম্মদ,প্রফেসর,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1826,Mr.S.H.M.A.Basher,"Architect and Planner Pak.,PWD",অন্যান্য
1828,"Mr. E. Bucknall
Dr. M. Ibrahim",Head,বস্তু ও ধাতব কৌশল বিভাগ
1832,Dr. Md. Serajuddoulah,Associate Professor,কেমিকৌশল বিভাগ
1833,Mr. S. H. M. A. Bashar,Senior Architect,পাক. পিডব্লিউডি
1834,জনাব আবু হায়দার ইমাম উদ্দীন,ডীন,স্থাপত্য ও পরিকল্পনা অনুষদ
1836,ডঃ মিজানুর রহমান,প্রধান,ইন্ডাষ্ট্রিয়াল এন্ড প্রডাকশন বিভাগ
1837,ডঃ সৈয়দ মাহবুবুর রহমান,প্রধান,কম্পিউটার সায়েন্স এন্ড ইঞ্জিনিয়ারিং বিভাগ
1839,জনাব মোঃ খায়রুল ইনাম,প্রধান,স্থাপত্য বিভাগ
1840,"ডঃ মোঃ এম, ফিরোজ আহমেদ",প্রফেসর,পুরকৌশল বিভাগ
1841,"ডঃ এ, বি, এম, সিদ্দিক হোসেন",প্রফেসর,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1842,ডঃ মোঃ আব্দুর রউফ,প্রফেসর,পুরকৌশল বিভাগ
1844,"ডঃ এ, কে, এম, নুরুল আমিন",সহযোগী অধ্যাপক,রসায়ন বিভাগ
1845,"ডঃ এম, এম, শহিদুল হাসান",সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1847,সভাপতি,বাংলাদেশ ইনষ্টিটিউট অব ইঞ্জিনিয়ার্স,অন্যান্য
1857,"ডঃ এ, কে, এম, নুরুল আমিন",সহযোগী অধ্যাপক,ইন্ড্রাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
1859,ডঃ মোঃ আমিনুল হক,সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1871,জনাব মোঃ খবিরুল হক চৌধুরী,সহযোগী অধ্যাপক,নৌযান ও নৌযন্ত্র কৌশল বিভাগ
1873,ডঃ মোঃ আঃ রশীদ সরকার,সহযোগী অধ্যাপক,যন্ত্রকৌশল বিভাগ
1889,ডঃ সালেহ আহমেদ ওয়াসিমী,সহযোগী অধ্যাপক,"আই, এফ, সি, ডি, আর"
2070,"ডঃ এম,এ মোহিত",সহযোগী অধ্যাপক,নগর ও অঞ্চল পরিকল্পনা বিভাগ
2071,ডঃ মমিনুল হক,সহযোগী প্রফেসর,পদার্থ বিজ্ঞান বিভাগ
2072,ডঃ মোঃ গোলাম মহিউদ্দিন,সহযোগী প্রফেসর,ইন্ডাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
2073,ডঃ এ.এ. মোঃ রেজাউল হক,সহযোগী প্রফেসর,বস্তু ও ধাতব কৌশল বিভাগ
2074,"ডঃ এস,এস লুৎফুল কবীর",সহযোগী অধ্যাপক,তড়িৎ ও ইলেক ট্রনিক কৌশল বিভাগ
2075,ডঃ মাগলুব-আল-নুর,প্রফেসর,যন্ত্রকৌশল বিভাগ
2076,ডঃ এ বি এম সিদ্দিক হোসেন,ডীন,"তড়িৎ ও ইলেক ট্রনিক কৌশল 
ডঃ মোঃ মিজানুর রহমান"
2077,ডঃ নুরউদ্দীন অাহম্মদ,প্রধান,কেমিকৌশল বিভাগ
2078,জনাব আবু হায়দার ইমাম উদ্দিন,প্রধান,স্থাপত্য কৌশল বিভাগ
2079,"ডঃ কে, ইখতিয়ার  ওমর",প্রধান,পেট্রোলিয়াম এন্ড মিনারেল রিসোর্সেস ইঞ্জিঃ বিভাগ
2080,ডঃ সৈয়দ ফাজরে রহমান,প্রফেসর,তড়িৎ ও ইলেক ট্রনিক কৌশল বিভাগ
2081,ডঃ মোঃ শামিম উজ জামান বসুনিয়া,প্রফেসর,পুরকৌশল বিভাগ
2082,ডঃ আলমগীর মুজিবুল হক,প্রফেসর,পুরকৌশল বিভাগ
2083,ডঃ মোঃ আঃ হালিম,প্রফেসর,পানিসম্পদ কৌশল বিভাগ
2084,"ডঃ মোঃ আ, খ, ম, আবদুল কাদের",প্রফেসর,কেমিকৌশল বিভাগ
2085,ডঃ তফাজ্জল হোসেন,প্রফেসর,পদার্থ বিজ্ঞান বিভাগ
2086,প্রফেসর ডঃ  মোঃ আবদুর রউফ,প্রফেসর,পুরকৌশল বিভাগ
1721,ডঃ নুর উদ্দিন আহেমদ,প্রফেসর,কেমিকৌশল বিভাগ
1722,জনাব মোঃ ফিরোজ আহমেদ,সহযোগী প্রফেসর,পুরকৌশল বিভাগ
1723,জনাব হাবিবুর রহমান,সহযোগী প্রফেসর,স্থাপত্য বিভাগ
1724,জনাব ইফতিখার উদ্দিন মোঃ চৌধুরী,সহযোগী প্রফেসর,স্থাপত্য বিভাগ
1725,জনাব শাহ আলম জহিরুদ্দিন,"অতিরিক্ত প্রধান স্থপতি,বাংলাদেশ সরকার",অন্যান্য
1726,"ডঃ এ, মতিন","প্রজেক্ট ডাইরেক্টর,বাংলাদেশ আনবিক শক্তি কমিশন",অন্যান্য
1727,ডঃ মোশাররফ হোসেন খাঁন,প্রধান,যন্ত্রকৌশল বিভাগ
1731,জনাব ফিরোজ আহম্মদ,সহযোগী প্রফেসর,পুরকৌশল বিভাগ
1732,জনাব মোঃ হাবিবুর রহমান,সহযোগী প্রফেসর,স্থাপত্য বিভাগ
1733,অধ্যক্ষ,"অধ্যক্ষ,খুলনা প্রকৌশল মহাবিদ্যালয়",অন্যান্য
1734,"ডঃ এ, মতিন","পরিচালক,আনবিক শক্তি কমিশন",অন্যান্য
1742,ডঃ সোহরাব উদ্দিন আহম্মদ,প্রধান,পুরকৌশল বিভাগ
1744,"জনাব আ, ফ, ম, আবদুর রউফ",সহযোগীপ্রফেসর,পুরকৌশল বিভাগ
1745,ডঃ সৈয়দ ফাজলে রহমান,সহযোগীপ্রফেসর,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1746,"ডঃ আ, খ, ম, আবদুল কাদের",সহযোগীপ্রফেসর,কেমিকৌশল বিভাগ
1747,ডঃ মোঃ জাকেরুল্লা,সহযোগীপ্রফেসর,গণিত বিভাগ
1748,জনাব ফিরোজ আহম্মদ,সহযোগীপ্রফেসর,পুরকৌশল বিভাগ
1750,"ডঃ আ, খ, ম, মাহফুজুর রহমান",সহযোগীপ্রফেসর,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1751,জনাব শহা আলম জহির উদ্দিন,"অতিরিক্ত প্রধান আর্কিটেক্ট,বাঃ সরকার",অন্যান্য
1752,ডঃ মোঃ আজিজুর রহমান,সহযোগী প্রফেসর,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1753,ডঃ হাসিবুর রহমান,সহযোগী প্রফেসর,পুরকৌশল বিভাগ
1863,"ডঃ এ, বি, এম, সিদ্দিক হোসেন",ডীন,তড়িৎ ও ইলেকট্রনিক কৌশল অনুষদ
1864,ডঃ সাইফুল ইসলাম,প্রধান,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1865,ডঃ ইকবাল মাহমুদ,প্রধান,রসায়ন বিভাগ
1866,ডঃ মোঃ জসিম উজ জামান,প্রফেসের,কেমিকৌশল বিভাগ
1867,"ডঃ আ, খ, ক, আবদুল কাদের",প্রফেসর,কেমিকৌশল বিভাগ
1868,ডঃ মোঃ ইমতিয়াজ হোসেন,প্রফেসর,যন্ত্রকৌশল বিভাগ
1869,"জনাব এ, এস, এম, মাহবুব উন নবী",সহযোগী অধ্যাপক,নগর ও অঞ্চল পরিকল্পনা বিভাগ
1870,"ডঃ এ, কে, এম সদরুল ইসলাম",সহযোগী অধ্যাপক,যন্ত্রকৌশল বিভাগ
1872,"ডঃ এম, এ, মোহিত",সহযোগী অধ্যাপক,নগর ও অঞ্চল পরিকল্পনা বিভাগ
1874,পরিচালক,পরিচালক,"আই, এফ, সি, ডি, আর"
1875,জনাব শেখ মুহাম্মদ শহীদুল্লাহ,"ম্যানেজিং ডাইরেক্টর,মেসার্স শহীদুল্লাহ এন্ড এসোঃ লিঃ",অন্যান্য
1876,প্রফেসর মোহাম্মদ শাহজাহান,উপাচার্য,উপাচার্য
1877,"ডঃ এ, এম, আজিজ-উল-হক",ডীন,যন্ত্রকৌশল অনুষদ
1878,ডঃ মিজানুর রহমান,প্রধান,ইন্ডাষ্ট্রিয়াল এন্ড প্রডাকশন কৌশল বিভাগ
1879,ডঃ মোঃ মুজিবুর রহমান,প্রধান,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
1880,"ডঃ এম, ফিরোজ আহমেদ",প্রধান,পুরকৌশল বিভাগ
1881,মিসেস সাঈদা জাফর আহমেদ,প্রধান,মানবিক বিভাগ
1882,ডঃ মোঃ ওয়াহাজ উদ্দিন,প্রধান,যন্ত্রকৌশল বিভাগ
1883,ডঃ নূর উদ্দীন আহমেদ,প্রফেসর,কেমিকৌশল বিভাগ
1884,ডঃ মোঃ সিরাজুল ইসলাম,প্রফেসর,বস্তু ও ধাতব কৌশল বিভাগ
1885,"ডঃ এস, এম, নজরুল ইসলাম",প্রফেসর,যন্ত্রকৌশল বিভাগ
1886,ডঃ মোঃ আঃ রাজ্জাক আকন্দ,প্রফেসর,যন্ত্রকৌশল বিভাগ
1887,"জনাব আ, ফ, ম, আবদুর রউফ",সহযোগী অধ্যাপক,পুরকৌশল বিভাগ
1888,জনাব সৈয়দ নুর উদ্দিন আহমেদ,সহযোগী অধ্যাপক,পুরকৌশল বিভাগ
1890,ডঃ মোঃ শামসুল আলম,সহযোগী অধ্যাপক,কম্পিউটার সায়েন্স এন্ড ইঞ্জিনিয়ারিং কৌশল বিভাগ
1891,"ডঃ কে, এ, এম, আবদুল মোক্তাদির",সহযোগী অধ্যাপক,পুরকৌশল বিভাগ
1757,ডঃ নূরউদ্দীন আহম্মদ,ডীন,প্রকৌশল অনুষদ
1758,ডঃ মোঃ আব্দুল মুকতাদির,ডীন,স্থাপত্য ও পরিকল্পনা অনুষদ
1759,ডঃ এম. এইচ. খান,প্রধান,যন্ত্রকৌশল বিভাগ
1760,জনাব আঃ কাদির চৌধুরী,প্রধান,রসায়ন বিভাগ
1761,ডঃ আনোয়ারুল য়াজীম,অধ্যাপক,যন্ত্রকৌশল বিভাগ
1762,জনাব মীর মোবাশ্বের আলী,অধ্যাপক,স্থাপত্য  বিভাগ
1763,ডঃ এ. এফ. এম. আনোয়ারুল হক,অধ্যাপক,যন্ত্রকৌশল বিভাগ
2128,"জনাব এ,এস,এম, মাহবুব উন নবী",সহযোগী অধ্যাপক,নগর ও অঞ্চল পরিকল্পনা বিভাগ
2130,ডঃ মোঃ রেফায়েত উল্লাহ,প্রফেসর,নৌযান ও নৌযন্ত্র কৌশল বিভাগ
2132,ডঃ মোঃ আঃ মতিন,ডীন,তড়িৎ ও ইলেকট্রনিক কৌশল অনুষদ
2141,ডঃ আলমগী হাবীব,প্রফেসর,পুরকৌশল বিভাগ
2153,ডঃ তাইফুর আহমেদ চৌধুরী,প্রফেসর,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
2154,জনাব মোঃ গোলাম মহিউদ্দিন,সহযোগী প্রফেসর,ইন্ডাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
2155,"ডঃ এস,এম লুৎফুল কবীর",সহযোগী অধ্যাপক,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
2156,ডঃ ইকবাল মবহমুদ,প্রফেসর,কেমিকৌশল বিভাগ
2157,ডঃ মীর মোবাশ্বের আলী,প্রফেসর,স্থাপত্য কৌশল বিভাগ
2158,ডঃ আ.খ.ম.আবদুল কাদের,প্রফেসর,কেমিকৌশল বিভাগ
2159,মিসেস শাহেদা রহমান,সহযোগী প্রফেসর,স্থাপত্য বিভাগ
2160,ডঃ এম.এম. শহিদুল হাসান,প্রফেসর,তড়িৎ ও ইলেকট্রনিক কৌশল বিভাগ
2162,ডঃ মোঃ আঃ রশীদ সবকার,সহযোগী অধ্যাপক,যন্ত্রকৌশল বিভাগ
2163,ডঃ ইজাজ গোসেন,প্রফেসর,কেমিকৌশল বিভাগ
2164,ডঃ এ.এফ.এম. আনোয়ারুল হক,প্রফেসর,ইন্ডাষ্ট্রিয়াল এন্ড প্রোডাকশন ইঞ্জিনিয়ারিং বিভাগ
2165,জনাব আজমল হায়াত আহম্মদ,প্রধান,"ইউ, আর, পি, বিভাগ"
2167,ডঃ আঃ হান্নান,প্রফেসর,পানি সম্পদ কৌশল বিভাগ
2168,ডঃ এম. ফিরোজ আহমেদ,প্রফেসর,পুরকৌশল বিভাগ
2169,"ডঃ এস, এম. নজরুল ইসলাম",প্রফেসর,যন্ত্রকৌশল বিভাগ
2170,ডঃ মোঃ  মুজিবুর রহমান,প্রফেসর,তড়িৎ ও ইলেক ট্রনিক কৌশল বিভাগ
